date,cumulative_confirmed,population,country_name,subregion1_name,subregion2_name,aggregation_level
2021-07-23,,408900,Indonesia,West Nusa Tenggara,Mataram,2
2021-07-23,,31400,Indonesia,Papua,Waropen,2
2021-07-23,,33272,Indonesia,Papua,Mamberamo Raya,2
2021-07-23,,,Indonesia,Papua,Puncak,2
2021-07-23,,75410,Indonesia,West Papua,Teluk Bintuni,2
2021-07-23,,60082,Indonesia,West Papua,Kaimana,2
2021-07-23,,360571,Indonesia,Riau,Pelalawan,2
2021-07-23,,64801,Indonesia,North Sulawesi,Bolaang Mongondow Selatan,2
2021-07-23,,68602,Indonesia,West Sumatra,Solok,2
2021-07-23,,251519,Indonesia,South Sulawesi,Soppeng,2
2021-07-23,,513180,Indonesia,West Sulawesi,Polewali Mandar,2
2021-07-23,,111412,Indonesia,Central Sulawesi,Banggai Kepulauan,2
2021-07-23,,2114627,Indonesia,North Sumatra,Deli Serdang,2
2021-07-23,,,Indonesia,North Sumatra,Labuhan Batu,2
2021-07-23,,,Indonesia,North Sumatra,Dairi,2
2021-07-23,,141780,Indonesia,North Sumatra,Samosir,2
2021-07-23,,314856,Indonesia,North Sumatra,Labuhanbatu Selatan,2
2021-07-23,,1063448,Indonesia,Yogyakarta,Sleman,2
2021-07-23,40117,2189653,Indonesia,Riau Islands,,1
2021-07-23,8890,1255771,Indonesia,North Maluku,,1
2021-07-23,,,Indonesia,Bangka Belitung Islands,Pangkal Pinang,2
2021-07-23,,204790,Indonesia,Bengkulu,Seluma,2
2021-07-23,,191897,Indonesia,Gorontalo,Gorontalo,2
2021-07-23,,231819,Indonesia,Jambi,Kerinci,2
2021-07-23,,1710088,Indonesia,West Java,West Bandung,2
2021-07-23,,2207600,Indonesia,East Java,Sidoarjo,2
2021-07-23,,,Indonesia,East Java,Tuban,2
2021-07-23,,,Indonesia,East Java,Lamongan,2
2021-07-23,,132018,Indonesia,East Java,Blitar,2
2021-07-23,,130196,Indonesia,East Java,Mojokerto,2
2021-07-23,,878263,Indonesia,Lampung,Lampung Utara,2
2021-07-23,,1105225,Indonesia,Lampung,Lampung Timur,2
2021-07-23,,71409,Indonesia,Maluku,Buru Selatan,2
2021-07-23,,82955,Indonesia,Maluku,Tual,2
2021-07-23,,395009,Indonesia,East Nusa Tenggara,Kupang Regency,2
2021-07-23,,213596,Indonesia,East Nusa Tenggara,Belu,2
2021-07-23,,43209,Indonesia,Papua,Mamberamo Tengah,2
2021-07-23,,416313,Indonesia,Riau,Indragiri Hulu,2
2021-07-23,,557368,Indonesia,Riau,Rokan Hulu,2
2021-07-23,,264084,Indonesia,Riau,Dumai,2
2021-07-23,,461636,Indonesia,North Sulawesi,Manado,2
2021-07-23,,405493,Indonesia,South Sulawesi,Jeneponto,2
2021-07-23,,281020,Indonesia,South Sulawesi,Takalar,2
2021-07-23,,1651146,Indonesia,South Sulawesi,Makassar,2
2021-07-23,,600059,Indonesia,South Sumatra,Musi Banyuasin,2
2021-07-23,,623048,Indonesia,South Sumatra,Ogan Komering Ulu Timur,2
2021-07-23,,428148,Indonesia,South Sumatra,Ogan Ilir,2
2021-07-23,,161952,Indonesia,South Sumatra,Penukal Abab Lematang Ilir,2
2021-07-23,,107452,Indonesia,Central Sulawesi,Morowali Utara,2
2021-07-23,,,Indonesia,North Sumatra,Toba Regency,2
2021-07-23,,346764,Indonesia,North Sumatra,Batubara,2
2021-07-23,,913407,Indonesia,Yogyakarta,Bantul,2
2021-07-23,15075,1991838,Indonesia,Bengkulu,,1
2021-07-23,,443718,Indonesia,Aceh,Pidie,2
2021-07-23,,1644899,Indonesia,Banten,South Tangerang,2
2021-07-23,,,Indonesia,Jambi,Bungo,2
2021-07-23,,5715009,Indonesia,West Java,Bogor,2
2021-07-23,,,Indonesia,East Java,Pacitan,2
2021-07-23,,2529126,Indonesia,Jakarta,West Jakarta,2
2021-07-23,,983682,Indonesia,Central Java,Banjarnegara,2
2021-07-23,,988708,Indonesia,Central Java,Semarang,2
2021-07-23,,911277,Indonesia,Central Java,Pekalongan,2
2021-07-23,,1385254,Indonesia,Central Java,Tegal,2
2021-07-23,,175288,Indonesia,Central Java,Salatiga,2
2021-07-23,,598043,Indonesia,East Kalimantan,Balikpapan,2
2021-07-23,,1029808,Indonesia,Riau Islands,Batam,2
2021-07-23,,335677,Indonesia,South Kalimantan,Tanah Laut,2
2021-07-23,,216600,Indonesia,South Kalimantan,Banjarbaru,2
2021-07-23,,405719,Indonesia,Central Kalimantan,Kapuas,2
2021-07-23,,418510,Indonesia,Maluku,Maluku Tengah,2
2021-07-23,,186299,Indonesia,North Maluku,Halmahera Utara,2
2021-07-23,,76353,Indonesia,North Maluku,Halmahera Timur,2
2021-07-23,,204215,Indonesia,North Maluku,Ternate,2
2021-07-23,,1027534,Indonesia,West Nusa Tenggara,Lombok Tengah,2
2021-07-23,,1279949,Indonesia,West Nusa Tenggara,Lombok Timur,2
2021-07-23,,311568,Indonesia,East Nusa Tenggara,Sikka,2
2021-07-23,,186998,Indonesia,East Nusa Tenggara,Malaka,2
2021-07-23,,205302,Indonesia,Papua,Puncak Jaya,2
2021-07-23,,322843,Indonesia,Riau,Kuantan Singingi,2
2021-07-23,,,Indonesia,North Sulawesi,Minahasa,2
2021-07-23,,107898,Indonesia,Southeast Sulawesi,Wakatobi,2
2021-07-23,,103856,Indonesia,Southeast Sulawesi,Kolaka Timur,2
2021-07-23,,417473,Indonesia,Yogyakarta,Kulon Progo,2
2021-07-23,,422732,Indonesia,Yogyakarta,Yogyakarta City,2
2021-07-23,22765,5069127,Indonesia,West Kalimantan,,1
2021-07-23,12792,1802870,Indonesia,Maluku,,1
2021-07-23,21061,2506981,Indonesia,North Sulawesi,,1
2021-07-23,7412,1380256,Indonesia,West Sulawesi,,1
2021-07-23,,180200,Indonesia,Aceh,Lhokseumawe,2
2021-07-23,,360495,Indonesia,Bengkulu,Bengkulu,2
2021-07-23,,1133671,Indonesia,Banten,Lebak,2
2021-07-23,,122124,Indonesia,Gorontalo,Gorontalo Utara,2
2021-07-23,,1830607,Indonesia,West Java,Indramayu,2
2021-07-23,,2394873,Indonesia,West Java,Bandung,2
2021-07-23,,,Indonesia,East Java,Kediri,2
2021-07-23,,,Indonesia,East Java,Pasuruan,2
2021-07-23,,,Indonesia,East Java,Nganjuk,2
2021-07-23,,2227390,Indonesia,Jakarta,South Jakarta,2
2021-07-23,,868524,Indonesia,Central Java,Blora,2
2021-07-23,,1259732,Indonesia,Central Java,Pati,2
2021-07-23,,626995,Indonesia,West Kalimantan,Sambas,2
2021-07-23,,120443,Indonesia,West Kalimantan,Kayong Utara,2
2021-07-23,,652273,Indonesia,East Kalimantan,Kutai Kartanegara,2
2021-07-23,,141344,Indonesia,Central Kalimantan,Seruyan,2
2021-07-23,,542984,Indonesia,Lampung,Pesawaran,2
2021-07-23,,122726,Indonesia,North Maluku,Kepulauan Sula,2
2021-07-23,,131083,Indonesia,East Nusa Tenggara,Lembata,2
2021-07-23,,253319,Indonesia,East Nusa Tenggara,Manggarai Barat,2
2021-07-23,,219438,Indonesia,Papua,Merauke,2
2021-07-23,,,Indonesia,West Papua,Manokwari,2
2021-07-23,,,Indonesia,West Papua,Pegunungan Arfak,2
2021-07-23,,85485,Indonesia,West Sumatra,Pariaman,2
2021-07-23,,,Indonesia,Southeast Sulawesi,Muna,2
2021-07-23,,358042,Indonesia,South Sulawesi,Pangkajene Islands,2
2021-07-23,,317691,Indonesia,South Sulawesi,Sidenreng Rappang,2
2021-07-23,,,Indonesia,North Sumatra,Karo,2
2021-07-23,,137104,Indonesia,North Sumatra,Gunungsitoli,2
2021-07-23,66664,4336000,Indonesia,Bali,,1
2021-07-23,42526,4244096,Indonesia,South Kalimantan,,1
2021-07-23,18436,3054023,Indonesia,Central Sulawesi,,1
2021-07-23,49760,14562549,Indonesia,North Sumatra,,1
2021-07-23,,3584770,Indonesia,Banten,Tangerang,2
2021-07-23,,329077,Indonesia,Jambi,Merangin,2
2021-07-23,,352497,Indonesia,Jambi,Muaro Jambi,2
2021-07-23,,317604,Indonesia,Jambi,Tanjung Jabung Barat,2
2021-07-23,,,Indonesia,East Java,Blitar,2
2021-07-23,,,Indonesia,East Java,Jombang,2
2021-07-23,,1041557,Indonesia,Central Java,Wonogiri,2
2021-07-23,,1621384,Indonesia,Central Java,Semarang,2
2021-07-23,,298386,Indonesia,Central Java,Pekalongan,2
2021-07-23,,156133,Indonesia,East Kalimantan,West Kutai,2
2021-07-23,,412698,Indonesia,East Kalimantan,East Kutai,2
2021-07-23,,142382,Indonesia,Riau Islands,Bintan,2
2021-07-23,,,Indonesia,Riau Islands,Kepulauan Anambas,2
2021-07-23,,314598,Indonesia,South Kalimantan,Kotabaru,2
2021-07-23,,303193,Indonesia,South Kalimantan,Barito Kuala,2
2021-07-23,,125870,Indonesia,North Kalimantan,Bulungan,2
2021-07-23,,168532,Indonesia,North Kalimantan,Nunukan,2
2021-07-23,,1166761,Indonesia,Lampung,Bandar Lampung,2
2021-07-23,,276839,Indonesia,East Nusa Tenggara,Flores Timur,2
2021-07-23,,156559,Indonesia,East Nusa Tenggara,Nagekeo,2
2021-07-23,,46109,Indonesia,Papua,Deiyai,2
2021-07-23,,,Indonesia,North Sulawesi,Talaud Islands,2
2021-07-23,,80521,Indonesia,West Sumatra,Kepulauan Mentawai,2
2021-07-23,,914970,Indonesia,West Sumatra,Padang,2
2021-07-23,,61427,Indonesia,West Sumatra,Sawahlunto,2
2021-07-23,,302989,Indonesia,Southeast Sulawesi,Konawe Selatan,2
2021-07-23,,152143,Indonesia,Southeast Sulawesi,Baubau,2
2021-07-23,,133529,Indonesia,South Sulawesi,Selayar Islands,2
2021-07-23,,,Indonesia,South Sumatra,Ogan Komering Ulu,2
2021-07-23,,439799,Indonesia,Central Sulawesi,Parigi Moutong,2
2021-07-23,,241173,Indonesia,Central Sulawesi,Sigi,2
2021-07-23,,191856,Indonesia,North Sumatra,Humbang Hasundutan,2
2021-07-23,,263062,Indonesia,North Sumatra,Padang Lawas Utara,2
2021-07-23,3082410,273523621,Indonesia,,,0
2021-07-23,,215285,Indonesia,Aceh,Aceh Selatan,2
2021-07-23,,93136,Indonesia,Aceh,Gayo Lues,2
2021-07-23,,165269,Indonesia,Aceh,Nagan Raya,2
2021-07-23,,281756,Indonesia,Aceh,Aceh Tamiang,2
2021-07-23,,457765,Indonesia,Bali,Tabanan,2
2021-07-23,,,Indonesia,Gorontalo,Gorontalo,2
2021-07-23,,136448,Indonesia,Gorontalo,Pohuwato,2
2021-07-23,,219632,Indonesia,Jambi,Tanjung Jabung Timur,2
2021-07-23,,949320,Indonesia,East Java,Ponorogo,2
2021-07-23,,,Indonesia,East Java,Ngawi,2
2021-07-23,,,Indonesia,East Java,Gresik,2
2021-07-23,,190184,Indonesia,East Java,Batu,2
2021-07-23,,24155,Indonesia,Jakarta,Thousand Islands,2
2021-07-23,,1273881,Indonesia,Central Java,Klaten,2
2021-07-23,,477764,Indonesia,West Kalimantan,Sanggau,2
2021-07-23,,203008,Indonesia,Riau Islands,Tanjung Pinang,2
2021-07-23,,205830,Indonesia,South Kalimantan,Hulu Sungai Selatan,2
2021-07-23,,692793,Indonesia,South Kalimantan,Banjarmasin,2
2021-07-23,,50651,Indonesia,Central Kalimantan,Sukamara,2
2021-07-23,,136060,Indonesia,Central Kalimantan,Gunung Mas,2
2021-07-23,,156216,Indonesia,Lampung,Pesisir Barat,2
2021-07-23,,136492,Indonesia,West Nusa Tenggara,Bima,2
2021-07-23,,109436,Indonesia,Papua,Paniai,2
2021-07-23,,309807,Indonesia,Papua,Yahukimo,2
2021-07-23,,83072,Indonesia,West Papua,Fakfak,2
2021-07-23,,58717,Indonesia,West Papua,Sorong Selatan,2
2021-07-23,,722328,Indonesia,Riau,Kampar,2
2021-07-23,,83706,Indonesia,North Sulawesi,Bolaang Mongondow Utara,2
2021-07-23,,113326,Indonesia,West Sumatra,Bukittinggi,2
2021-07-23,,395081,Indonesia,South Sulawesi,Maros,2
2021-07-23,,168746,Indonesia,South Sulawesi,Barru,2
2021-07-23,,407057,Indonesia,South Sulawesi,Pinrang,2
2021-07-23,,205774,Indonesia,West Sulawesi,Pasangkayu,2
2021-07-23,,200977,Indonesia,West Sulawesi,Mamasa,2
2021-07-23,,143590,Indonesia,West Sulawesi,Mamuju Tengah,2
2021-07-23,,136244,Indonesia,South Sumatra,Pagar Alam,2
2021-07-23,,288686,Indonesia,Central Sulawesi,Donggala,2
2021-07-23,,,Indonesia,North Sumatra,Nias,2
2021-07-23,,2210625,Indonesia,North Sumatra,Medan,2
2021-07-23,,225544,Indonesia,North Sumatra,Padang Sidempuan,2
2021-07-22,,82981,Indonesia,Aceh,Aceh Jaya,2
2021-07-22,,261240,Indonesia,Bali,Bangli,2
2021-07-22,,834881,Indonesia,Bali,Denpasar,2
2021-07-22,,387543,Indonesia,Banten,Cilegon,2
2021-07-22,,157215,Indonesia,Gorontalo,Bone Bolango,2
2021-07-22,,305114,Indonesia,Jambi,Batanghari,2
2021-07-22,,,Indonesia,Jambi,Bungo,2
2021-07-22,,2207600,Indonesia,East Java,Sidoarjo,2
2021-07-22,,780000,Indonesia,East Java,Malang,2
2021-07-22,,988708,Indonesia,Central Java,Semarang,2
2021-07-22,,762278,Indonesia,Central Java,Batang,2
2021-07-22,,1457090,Indonesia,Central Java,Pemalang,2
2021-07-22,,275789,Indonesia,Central Java,Tegal,2
2021-07-22,,573809,Indonesia,West Kalimantan,Ketapang,2
2021-07-22,,240048,Indonesia,East Kalimantan,Paser,2
2021-07-22,,1029808,Indonesia,Riau Islands,Batam,2
2021-07-22,,314598,Indonesia,South Kalimantan,Kotabaru,2
2021-07-22,,122726,Indonesia,North Maluku,Kepulauan Sula,2
2021-07-22,,103171,Indonesia,North Maluku,Tidore,2
2021-07-22,,519078,Indonesia,West Nusa Tenggara,Bima,2
2021-07-22,,205302,Indonesia,Papua,Puncak Jaya,2
2021-07-22,,303376,Indonesia,Papua,Mimika,2
2021-07-22,,58717,Indonesia,West Papua,Sorong Selatan,2
2021-07-22,,,Indonesia,West Papua,Manokwari Selatan,2
2021-07-22,,361910,Indonesia,West Sumatra,Tanah Datar,2
2021-07-22,,174479,Indonesia,West Sumatra,Solok Selatan,2
2021-07-22,,331013,Indonesia,Southeast Sulawesi,Kendari,2
2021-07-22,,180130,Indonesia,South Sulawesi,Palopo,2
2021-07-22,,715345,Indonesia,South Sumatra,Ogan Komering Ilir,2
2021-07-22,,,Indonesia,Central Sulawesi,Buol,2
2021-07-22,,111412,Indonesia,Central Sulawesi,Banggai Kepulauan,2
2021-07-22,,439799,Indonesia,Central Sulawesi,Parigi Moutong,2
2021-07-22,,359350,Indonesia,Central Sulawesi,Palu,2
2021-07-22,,264108,Indonesia,North Sumatra,Tapanuli Selatan,2
2021-07-22,,1063448,Indonesia,Yogyakarta,Sleman,2
2021-07-22,12671,1802870,Indonesia,Maluku,,1
2021-07-22,31869,5456203,Indonesia,East Nusa Tenggara,,1
2021-07-22,7335,1380256,Indonesia,West Sulawesi,,1
2021-07-22,,218007,Indonesia,Aceh,Aceh Tenggara,2
2021-07-22,,443718,Indonesia,Aceh,Pidie,2
2021-07-22,,426505,Indonesia,Aceh,Bireuen,2
2021-07-22,,317604,Indonesia,Jambi,Tanjung Jabung Barat,2
2021-07-22,,602187,Indonesia,Jambi,Jambi,2
2021-07-22,,845689,Indonesia,West Java,Purwakarta,2
2021-07-22,,3500023,Indonesia,West Java,Bekasi,2
2021-07-22,,316126,Indonesia,West Java,Cirebon,2
2021-07-22,,678027,Indonesia,West Java,Tasikmalaya,2
2021-07-22,,182819,Indonesia,West Java,Banjar,2
2021-07-22,,,Indonesia,East Java,Tuban,2
2021-07-22,,,Indonesia,East Java,Madiun,2
2021-07-22,,2871660,Indonesia,Jakarta,East Jakarta,2
2021-07-22,,1197982,Indonesia,Central Java,Kebumen,2
2021-07-22,,,Indonesia,Central Java,Purworejo,2
2021-07-22,,1385254,Indonesia,Central Java,Tegal,2
2021-07-22,,203008,Indonesia,Riau Islands,Tanjung Pinang,2
2021-07-22,,121429,Indonesia,South Kalimantan,Balangan,2
2021-07-22,,121455,Indonesia,Central Kalimantan,Barito Selatan,2
2021-07-22,,168532,Indonesia,North Kalimantan,Nunukan,2
2021-07-22,,,Indonesia,Lampung,Tulang Bawang,2
2021-07-22,,453212,Indonesia,Lampung,Pringsewu,2
2021-07-22,,,Indonesia,Maluku,Kepulauan Tanimbar,2
2021-07-22,,125684,Indonesia,Maluku,Seram Bagian Timur,2
2021-07-22,,242352,Indonesia,North Maluku,Halmahera Selatan,2
2021-07-22,,230436,Indonesia,North Sulawesi,Minahasa Selatan,2
2021-07-22,,70487,Indonesia,North Sulawesi,Kepulauan Siau Tagulandang Biaro,2
2021-07-22,,120597,Indonesia,North Sulawesi,Kotamobagu,2
2021-07-22,,253299,Indonesia,West Sumatra,Pasaman,2
2021-07-22,,80521,Indonesia,West Sumatra,Kepulauan Mentawai,2
2021-07-22,,133529,Indonesia,South Sulawesi,Selayar Islands,2
2021-07-22,,407057,Indonesia,South Sulawesi,Pinrang,2
2021-07-22,,290727,Indonesia,South Sulawesi,Luwu Timur,2
2021-07-22,,,Indonesia,North Sumatra,Simalungun,2
2021-07-22,,1038554,Indonesia,North Sumatra,Asahan,2
2021-07-22,,144011,Indonesia,North Sumatra,Nias Utara,2
2021-07-22,21167,5371532,Indonesia,Aceh,,1
2021-07-22,,235305,Indonesia,Aceh,Banda Aceh,2
2021-07-22,,180200,Indonesia,Aceh,Lhokseumawe,2
2021-07-22,,,Indonesia,Bangka Belitung Islands,Belitung,2
2021-07-22,,323554,Indonesia,Jambi,Tebo,2
2021-07-22,,,Indonesia,East Java,Banyuwangi,2
2021-07-22,,,Indonesia,East Java,Bangkalan,2
2021-07-22,,983682,Indonesia,Central Java,Banjarnegara,2
2021-07-22,,868524,Indonesia,Central Java,Blora,2
2021-07-22,,298383,Indonesia,West Kalimantan,Mempawah,2
2021-07-22,,157711,Indonesia,East Kalimantan,Penajam North Paser,2
2021-07-22,,136060,Indonesia,Central Kalimantan,Gunung Mas,2
2021-07-22,,1166761,Indonesia,Lampung,Bandar Lampung,2
2021-07-22,,253319,Indonesia,East Nusa Tenggara,Manggarai Barat,2
2021-07-22,,156559,Indonesia,East Nusa Tenggara,Nagekeo,2
2021-07-22,,103373,Indonesia,Papua,Nduga,2
2021-07-22,,203703,Indonesia,Riau,Kepulauan Meranti,2
2021-07-22,,218520,Indonesia,North Sulawesi,Bitung,2
2021-07-22,,,Indonesia,West Sumatra,Solok,2
2021-07-22,,52422,Indonesia,West Sumatra,Padang Panjang,2
2021-07-22,,,Indonesia,Southeast Sulawesi,Buton,2
2021-07-22,,475610,Indonesia,South Sulawesi,Wajo,2
2021-07-22,,279292,Indonesia,South Sulawesi,Tana Toraja,2
2021-07-22,,,Indonesia,West Sulawesi,Mamuju,2
2021-07-22,,161952,Indonesia,South Sumatra,Penukal Abab Lematang Ilir,2
2021-07-22,,208225,Indonesia,South Sumatra,Lubuklinggau,2
2021-07-22,,,Indonesia,North Sumatra,Langkat,2
2021-07-22,,,Indonesia,North Sumatra,Nias Selatan,2
2021-07-22,,384982,Indonesia,North Sumatra,Labuhanbatu Utara,2
2021-07-22,41650,4244096,Indonesia,South Kalimantan,,1
2021-07-22,,3657701,Indonesia,West Java,Bandung,2
2021-07-22,,,Indonesia,East Java,Bondowoso,2
2021-07-22,,,Indonesia,East Java,Madiun,2
2021-07-22,,1141236,Indonesia,Central Java,Jepara,2
2021-07-22,,120443,Indonesia,West Kalimantan,Kayong Utara,2
2021-07-22,,596669,Indonesia,West Kalimantan,Kubu Raya,2
2021-07-22,,207564,Indonesia,East Kalimantan,Berau,2
2021-07-22,,,Indonesia,Riau Islands,Kepulauan Anambas,2
2021-07-22,,305633,Indonesia,South Kalimantan,Tanah Bumbu,2
2021-07-22,,1105225,Indonesia,Lampung,Lampung Timur,2
2021-07-22,,418510,Indonesia,Maluku,Maluku Tengah,2
2021-07-22,,,Indonesia,Maluku,Buru,2
2021-07-22,,204215,Indonesia,North Maluku,Ternate,2
2021-07-22,,162721,Indonesia,East Nusa Tenggara,Ngada,2
2021-07-22,,416313,Indonesia,Riau,Indragiri Hulu,2
2021-07-22,,522125,Indonesia,Riau,Bengkalis,2
2021-07-22,,610067,Indonesia,Riau,Indragiri Hilir,2
2021-07-22,,360571,Indonesia,Riau,Pelalawan,2
2021-07-22,,855221,Indonesia,Riau,Pekanbaru,2
2021-07-22,,513192,Indonesia,West Sumatra,Pesisir Selatan,2
2021-07-22,,457861,Indonesia,West Sumatra,Padang Pariaman,2
2021-07-22,,107898,Indonesia,Southeast Sulawesi,Wakatobi,2
2021-07-22,,,Indonesia,Southeast Sulawesi,Muna Barat,2
2021-07-22,,192568,Indonesia,South Sulawesi,Bantaeng,2
2021-07-22,,1651146,Indonesia,South Sulawesi,Makassar,2
2021-07-22,,418845,Indonesia,South Sumatra,Lahat,2
2021-07-22,,2210625,Indonesia,North Sumatra,Medan,2
2021-07-22,,913407,Indonesia,Yogyakarta,Bantul,2
2021-07-22,28150,1488792,Indonesia,Bangka Belitung Islands,,1
2021-07-22,17365,742245,Indonesia,North Kalimantan,,1
2021-07-22,29943,8447737,Indonesia,Lampung,,1
2021-07-22,24301,3379302,Indonesia,Papua,,1
2021-07-22,,93136,Indonesia,Aceh,Gayo Lues,2
2021-07-22,,805883,Indonesia,Bali,Buleleng,2
2021-07-22,,161737,Indonesia,Bengkulu,Bengkulu Selatan,2
2021-07-22,,231819,Indonesia,Jambi,Kerinci,2
2021-07-22,,1640647,Indonesia,West Java,Tasikmalaya,2
2021-07-22,,1898273,Indonesia,West Java,Karawang,2
2021-07-22,,586580,Indonesia,West Java,Cimahi,2
2021-07-22,,2970730,Indonesia,East Java,Surabaya,2
2021-07-22,,929393,Indonesia,Central Java,Purbalingga,2
2021-07-22,,1411662,Indonesia,Central Java,Grobogan,2
2021-07-22,,1259732,Indonesia,Central Java,Pati,2
2021-07-22,,175288,Indonesia,Central Java,Salatiga,2
2021-07-22,,280364,Indonesia,West Kalimantan,Bengkayang,2
2021-07-22,,205866,Indonesia,West Kalimantan,Sekadau,2
2021-07-22,,141344,Indonesia,Central Kalimantan,Seruyan,2
2021-07-22,,542984,Indonesia,Lampung,Pesawaran,2
2021-07-22,,207283,Indonesia,East Nusa Tenggara,Alor,2
2021-07-22,,249218,Indonesia,East Nusa Tenggara,Manggarai Timur,2
2021-07-22,,309807,Indonesia,Papua,Yahukimo,2
2021-07-22,,31400,Indonesia,Papua,Waropen,2
2021-07-22,,100182,Indonesia,Papua,Mappi,2
2021-07-22,,140420,Indonesia,North Sulawesi,Sangihe,2
2021-07-22,,113326,Indonesia,West Sumatra,Bukittinggi,2
2021-07-22,,,Indonesia,Southeast Sulawesi,Kolaka,2
2021-07-22,,434731,Indonesia,South Sulawesi,Bulukumba,2
2021-07-22,,428148,Indonesia,South Sumatra,Ogan Ilir,2
2021-07-22,,322184,Indonesia,South Sumatra,Empat Lawang,2
2021-07-22,,66020,Indonesia,Central Sulawesi,Banggai Laut,2
2021-07-22,,90395,Indonesia,North Sumatra,Nias Barat,2
2021-07-22,,225544,Indonesia,North Sumatra,Padang Sidempuan,2
2021-07-22,,417473,Indonesia,Yogyakarta,Kulon Progo,2
2021-07-22,,204790,Indonesia,Bengkulu,Seluma,2
2021-07-22,,169458,Indonesia,Bengkulu,Mukomuko,2
2021-07-22,,1401036,Indonesia,Banten,Serang,2
2021-07-22,,2237006,Indonesia,Banten,Tangerang,2
2021-07-22,,613356,Indonesia,Banten,Serang,2
2021-07-22,,2394873,Indonesia,West Java,Bandung,2
2021-07-22,,,Indonesia,East Java,Bojonegoro,2
2021-07-22,,223159,Indonesia,East Java,Probolinggo,2
2021-07-22,,914283,Indonesia,Jakarta,Central Jakarta,2
2021-07-22,,845760,Indonesia,Central Java,Wonosobo,2
2021-07-22,,1041557,Indonesia,Central Java,Wonogiri,2
2021-07-22,,911277,Indonesia,Central Java,Pekalongan,2
2021-07-22,,626995,Indonesia,West Kalimantan,Sambas,2
2021-07-22,,652273,Indonesia,East Kalimantan,Kutai Kartanegara,2
2021-07-22,,531708,Indonesia,South Kalimantan,Banjar,2
2021-07-22,,203221,Indonesia,Maluku,Seram Bagian Barat,2
2021-07-22,,76353,Indonesia,North Maluku,Halmahera Timur,2
2021-07-22,,311568,Indonesia,East Nusa Tenggara,Sikka,2
2021-07-22,,106827,Indonesia,Papua,Yapen Islands,2
2021-07-22,,46109,Indonesia,Papua,Deiyai,2
2021-07-22,,322843,Indonesia,Riau,Kuantan Singingi,2
2021-07-22,,58753,Indonesia,Southeast Sulawesi,Buton Utara,2
2021-07-22,,,Indonesia,North Sumatra,Tapanuli Utara,2
2021-07-22,,,Indonesia,North Sumatra,Toba Regency,2
2021-07-22,65257,4336000,Indonesia,Bali,,1
2021-07-22,,379429,Indonesia,Aceh,Aceh Besar,2
2021-07-22,,153313,Indonesia,Aceh,Pidie Jaya,2
2021-07-22,,274031,Indonesia,Bengkulu,Bengkulu Utara,2
2021-07-22,,123236,Indonesia,Bengkulu,Kaur,2
2021-07-22,,144418,Indonesia,Bengkulu,Kepahiang,2
2021-07-22,,1644899,Indonesia,Banten,South Tangerang,2
2021-07-22,,,Indonesia,Gorontalo,Gorontalo,2
2021-07-22,,191897,Indonesia,Gorontalo,Gorontalo,2
2021-07-22,,5715009,Indonesia,West Java,Bogor,2
2021-07-22,,1200924,Indonesia,West Java,Ciamis,2
2021-07-22,,1710088,Indonesia,West Java,West Bandung,2
2021-07-22,,320970,Indonesia,West Java,Sukabumi,2
2021-07-22,,,Indonesia,East Java,Trenggalek,2
2021-07-22,,2576596,Indonesia,East Java,Malang,2
2021-07-22,,2430185,Indonesia,East Java,Jember,2
2021-07-22,,,Indonesia,East Java,Mojokerto,2
2021-07-22,,,Indonesia,East Java,Magetan,2
2021-07-22,,,Indonesia,East Java,Sampang,2
2021-07-22,,,Indonesia,East Java,Pamekasan,2
2021-07-22,,1781734,Indonesia,Jakarta,North Jakarta,2
2021-07-22,,124912,Indonesia,Central Java,Magelang,2
2021-07-22,,335677,Indonesia,South Kalimantan,Tanah Laut,2
2021-07-22,,241059,Indonesia,Central Kalimantan,Kotawaringin Barat,2
2021-07-22,,71912,Indonesia,North Kalimantan,Malinau,2
2021-07-22,,82955,Indonesia,Maluku,Tual,2
2021-07-22,,,Indonesia,North Maluku,Morotai Island,2
2021-07-22,,109763,Indonesia,Papua,Lanny Jaya,2
2021-07-22,,201328,Indonesia,West Sumatra,Dharmasraya,2
2021-07-22,,,Indonesia,Southeast Sulawesi,Konawe,2
2021-07-22,,131623,Indonesia,Southeast Sulawesi,Kolaka Utara,2
2021-07-22,,92664,Indonesia,Southeast Sulawesi,Buton Selatan,2
2021-07-22,,358042,Indonesia,South Sulawesi,Pangkajene Islands,2
